hs1	0	45675886	0
hs1	45675887	55675887	3.807956591
hs1	55675888	98426748	0
hs1	98426749	108426749	1.023695121
hs1	99581604	109581604	0.857718194
hs1	106934533	116934533	1.654545285
hs1	116934534	168467949	0
hs1	168467950	178467950	1.122721782
hs1	169329191	179329191	0.966239515
hs1	179329192	180856517	0
hs1	180856518	190856518	0.823513874
hs1	188748555	198748555	1.716471322
hs1	198748556	212352376	0
hs1	212352377	222352377	0.595039326
hs1	221888654	231888654	1.208365259
hs1	231888655	239397796	0
hs1	239397797	249397797	1.090644901
hs1	240507547	250507547	0.779918265
hs2	0	1519263	0
hs2	1519264	11519264	1.132277042
hs2	5965706	15965706	0.921757832
hs2	8566334	18566334	1.396895701
hs2	18566335	34606920	0
hs2	34606921	44606921	0.806368588
hs2	44606922	49268813	0
hs2	49268814	59268814	1.380350245
hs2	56448245	66448245	0.690371422
hs2	66448246	90231583	0
hs2	90231584	100231584	0.762964875
hs2	97358394	107358394	1.757499104
hs2	99501908	109501908	1.235731605
hs2	101097017	111097017	4.518321027
hs2	111097018	119890950	0
hs2	119890951	129890951	1.199089029
hs2	129890952	138583112	0
hs2	138583113	148583113	0.834899335
hs2	139753954	149753954	1.282538849
hs2	142968696	152968696	1.206351483
hs2	152968697	170746610	0
hs2	170746611	180746611	0.486376397
hs2	180746612	189956909	0
hs2	189956910	199956910	1.398124136
hs2	194793292	204793292	0.770459149
hs2	195046625	205046625	0.683196677
hs2	200153645	210153645	0.509948331
hs2	209589692	219589692	1.894526933
hs2	219589693	231841418	0
hs2	231841419	241841419	1.041381246
hs2	235210131	245210131	3.311330896
hs2	241281331	251281331	0.762728064
hs3	6341933	16341933	0.881643749
hs3	16341934	23502133	0
hs3	23502134	33502134	1.453745645
hs3	25576791	35576791	1.616904172
hs3	31854915	41854915	0.65372043
hs3	34583283	44583283	1.60137953
hs3	36132231	46132231	1.412083709
hs3	46132232	49012323	0
hs3	49012324	59012324	0.869264689
hs3	53696469	63696469	0.620711044
hs3	63696470	63769494	0
hs3	63769495	73769495	0.696793441
hs3	70199639	80199639	0.731505297
hs3	80199640	83951533	0
hs3	83951534	93951534	1.016001033
hs3	84719043	94719043	1.420248253
hs3	84856980	94856980	0.689737196
hs3	85794290	95794290	2.575393776
hs3	94668508	104668508	1.64508249
hs3	96090255	106090255	1.539236207
hs3	106090256	107731468	0
hs3	107731469	117731469	0.665190123
hs3	111155080	121155080	0.894152112
hs3	112163628	122163628	2.422645042
hs3	122163629	152697889	0
hs3	152697890	162697890	3.108559538
hs3	162456631	172456631	1.078881319
hs3	172456632	196886772	0
hs3	196886773	206886773	0.672182416
hs4	16800988	26800988	0.650561834
hs4	26800989	28629400	0
hs4	28629401	38629401	1.250381662
hs4	33192479	43192479	0.841005648
hs4	43192480	55310608	0
hs4	55310609	65310609	0.502696628
hs4	55312148	65312148	0.714019187
hs4	65312149	66130456	0
hs4	66130457	76130457	1.610182785
hs4	67714666	77714666	1.153352375
hs4	71105167	81105167	1.068282172
hs4	74314197	84314197	3.303860318
hs4	84314198	93868223	0
hs4	93868224	103868224	1.497311925
hs4	103868225	149096017	0
hs4	149096018	159096018	1.880397671
hs4	149368759	159368759	2.339524054
hs4	159172058	169172058	0.904123166
hs4	163244475	173244475	3.383841264
hs4	173244476	176659496	0
hs4	176659497	186659497	1.13852198
hs4	181698552	191698552	1.001336008
hs4	184808022	194808022	0.670569012
hs4	185375793	195375793	0.67180905
hs4	189162568	199162568	1.550966892
hs5	17226551	27226551	0.731874784
hs5	27226552	44770208	0
hs5	44770209	54770209	0.698777003
hs5	51128677	61128677	0.495038079
hs5	61128678	65315423	0
hs5	65315424	75315424	1.316126856
hs5	72178944	82178944	0.69471253
hs5	82178945	85460579	0
hs5	85460580	95460580	1.856729544
hs5	95460581	109537367	0
hs5	109537368	119537368	0.91066591
hs5	119537369	132659936	0
hs5	132659937	142659937	1.488767141
hs5	142659938	146867768	0
hs5	146867769	156867769	0.686263506
hs5	156867770	160411646	0
hs5	160411647	170411647	1.265169277
hs5	170411648	172837235	0
hs5	172837236	182837236	0.900521071
hs5	179557321	189557321	3.611575598
hs6	7569605	17569605	1.48674628
hs6	17569606	21159972	0
hs6	21159973	31159973	0.751015579
hs6	23944712	33944712	0.822806113
hs6	27985938	37985938	1.200724573
hs6	37985939	40371399	0
hs6	40371400	50371400	5.065607308
hs6	45630553	55630553	1.093669328
hs6	55394736	65394736	1.006441007
hs6	57218601	67218601	5.13390406
hs6	57411198	67411198	5.187600216
hs6	67411199	80796616	0
hs6	80796617	90796617	1.224744871
hs6	90796618	101898716	0
hs6	101898717	111898717	1.070064577
hs6	110014503	120014503	1.543782789
hs6	114610552	124610552	0.582357107
hs6	124610553	131367554	0
hs6	131367555	141367555	0.684471183
hs6	141367556	154659391	0
hs6	154659392	164659392	0.898139688
hs6	156279892	166279892	0.519925475
hs6	164367726	174367726	1.523141917
hs7	31796412	41796412	0.571973601
hs7	33765368	43765368	0.89275719
hs7	37910766	47910766	0.651558363
hs7	43766364	53766364	0.598469882
hs7	53766365	67855804	0
hs7	67855805	77855805	1.006227907
hs7	77855806	80017094	0
hs7	80017095	90017095	2.00385728
hs7	87518026	97518026	0.547879093
hs7	97518027	121347584	0
hs7	121347585	131347585	7.419211542
hs7	121766164	131766164	1.563270322
hs7	127054212	137054212	0.761755079
hs7	131427177	141427177	0.977157203
hs7	141222076	151222076	1.610600416
hs7	150175576	160175576	0.793749331
hs8	2199684	12199684	5.252621031
hs8	2211118	12211118	5.677095666
hs8	2270450	12270450	5.505427731
hs8	12270451	13840423	0
hs8	13840424	23840424	0.62698126
hs8	14166252	24166252	1.402660187
hs8	14411299	24411299	0.750727647
hs8	24411300	25735477	0
hs8	25735478	35735478	0.787383769
hs8	27531157	37531157	1.074585688
hs8	28894088	38894088	0.461855605
hs8	38894089	63618019	0
hs8	63618020	73618020	3.808696995
hs8	72947366	82947366	1.436456334
hs8	73826564	83826564	0.851697482
hs8	81399897	91399897	1.928350461
hs8	91399898	100847586	0
hs8	100847587	110847587	0.671156092
hs8	110847588	116848692	0
hs8	116848693	126848693	0.651997853
hs8	121214447	131214447	0.999375605
hs8	122651370	132651370	0.77571799
hs8	126661188	136661188	0.484786138
hs8	136661189	138116362	0
hs8	138116363	148116363	0.663295259
hs8	144210812	154210812	1.437398936
hs9	1722340	11722340	0.967688948
hs9	7860755	17860755	0.745144818
hs9	9457115	19457115	1.799685084
hs9	19457116	38668271	0
hs9	38668272	48668272	0.623298003
hs9	48668273	76576920	0
hs9	76576921	86576921	0.725302764
hs9	78228121	88228121	0.531869721
hs9	78848802	88848802	0.710669051
hs9	88011667	98011667	0.705810527
hs9	98011668	134665837	0
hs9	134665838	144665838	0.744028561
hs9	134950488	144950488	1.22472797
hs10	23042694	33042694	0.816030392
hs10	33042695	71631215	0
hs10	71631216	81631216	1.231555358
hs10	81631217	84641814	0
hs10	84641815	94641815	1.103141423
hs10	94641816	97951159	0
hs10	97951160	107951160	0.724285993
hs10	98982494	108982494	0.677751946
hs10	108982495	116196502	0
hs10	116196503	126196503	1.284163736
hs10	126196504	127139901	0
hs10	127139902	137139902	6.817612192
hs10	133022785	143022785	1.714285711
hs10	134908190	144908190	1.972026597
hs11	5470408	15470408	1.457841384
hs11	8350555	18350555	0.718575744
hs11	18350556	34161340	0
hs11	34161341	44161341	1.762268453
hs11	43099503	53099503	0.873111791
hs11	53099504	84980733	0
hs11	84980734	94980734	1.27000126
hs11	88087255	98087255	0.676691289
hs11	92861647	102861647	1.699822726
hs11	94045731	104045731	1.041440685
hs11	94048896	104048896	0.642161273
hs11	97326785	107326785	0.844024644
hs11	99258149	109258149	1.211821645
hs11	109258150	110591773	0
hs11	110591774	120591774	0.531283917
hs11	114745430	124745430	0.909508604
hs11	115043033	125043033	1.029755554
hs11	117506570	127506570	0.546022252
hs11	123516528	133516528	3.163766837
hs11	129560658	139560658	0.795557289
hs12	30637099	40637099	0.58152343
hs12	30749782	40749782	1.636634168
hs12	40717911	50717911	0.666513466
hs12	42784039	52784039	1.46653135
hs12	52784040	99984881	0
hs12	99984882	109984882	1.306149187
hs12	107509134	117509134	1.150965942
hs12	116308531	126308531	0.908225247
hs13	29160961	39160961	0.771381747
hs13	39160962	40455904	0
hs13	40455905	50455905	0.946320453
hs13	47430361	57430361	1.322682199
hs13	57430362	66931941	0
hs13	66931942	76931942	1.802632353
hs13	76931943	79159984	0
hs13	79159985	89159985	0.897230907
hs13	84595018	94595018	1.008321923
hs13	92654445	102654445	0.577969895
